Date,Health Authority,Metric,Count
2020-09-18,Vancouver Island,New Tests,638
2020-09-18,Vancouver Island,Total Tests,60893
2020-09-18,Vancouver Island,Positivity,0.18
2020-09-18,Vancouver Island,Turn Around,19.6
2020-09-19,BC,New Tests,5923
2020-09-19,BC,Total Tests,474768
2020-09-19,BC,Positivity,2.13
2020-09-19,BC,Turn Around,24.8
2020-09-19,Fraser,New Tests,2379
2020-09-19,Fraser,Total Tests,172779
2020-09-19,Fraser,Positivity,2.92
2020-09-19,Fraser,Turn Around,25.4
2020-09-19,Interior,New Tests,546
2020-09-19,Interior,Total Tests,59782
2020-09-19,Interior,Positivity,1.22
2020-09-19,Interior,Turn Around,30.1
2020-09-19,Northern,New Tests,202
2020-09-19,Northern,Total Tests,17642
2020-09-19,Northern,Positivity,2.58
2020-09-19,Northern,Turn Around,33.5
2020-09-19,Unknown,New Tests,84
2020-09-19,Unknown,Total Tests,8406
2020-09-19,Unknown,Positivity,0
2020-09-19,Unknown,Turn Around,24.9
2020-09-19,Vancouver Coastal,New Tests,2176
2020-09-19,Vancouver Coastal,Total Tests,154730
2020-09-19,Vancouver Coastal,Positivity,2.17
2020-09-19,Vancouver Coastal,Turn Around,23
2020-09-19,Vancouver Island,New Tests,536
2020-09-19,Vancouver Island,Total Tests,61429
2020-09-19,Vancouver Island,Positivity,0.16
2020-09-19,Vancouver Island,Turn Around,21.1
2020-09-20,BC,New Tests,6008
2020-09-20,BC,Total Tests,480776
2020-09-20,BC,Positivity,2.18
2020-09-20,BC,Turn Around,31.5
2020-09-20,Fraser,New Tests,2264
2020-09-20,Fraser,Total Tests,175043
2020-09-20,Fraser,Positivity,3.05
2020-09-20,Fraser,Turn Around,33.3
2020-09-20,Interior,New Tests,593
2020-09-20,Interior,Total Tests,60375
2020-09-20,Interior,Positivity,1.16
2020-09-20,Interior,Turn Around,36.9
2020-09-20,Northern,New Tests,196
2020-09-20,Northern,Total Tests,17838
2020-09-20,Northern,Positivity,2.27
2020-09-20,Northern,Turn Around,39.3
2020-09-20,Unknown,New Tests,76
2020-09-20,Unknown,Total Tests,8482
2020-09-20,Unknown,Positivity,0
2020-09-20,Unknown,Turn Around,34.6
2020-09-20,Vancouver Coastal,New Tests,2327
2020-09-20,Vancouver Coastal,Total Tests,157057
2020-09-20,Vancouver Coastal,Positivity,2.2
2020-09-20,Vancouver Coastal,Turn Around,29.9
2020-09-20,Vancouver Island,New Tests,552
2020-09-20,Vancouver Island,Total Tests,61981
2020-09-20,Vancouver Island,Positivity,0.26
2020-09-20,Vancouver Island,Turn Around,21.8
2020-09-21,BC,New Tests,4698
2020-09-21,BC,Total Tests,485474
2020-09-21,BC,Positivity,2.15
2020-09-21,BC,Turn Around,30.4
2020-09-21,Fraser,New Tests,1789
2020-09-21,Fraser,Total Tests,176832
2020-09-21,Fraser,Positivity,3
2020-09-21,Fraser,Turn Around,32.4
2020-09-21,Interior,New Tests,575
2020-09-21,Interior,Total Tests,60950
2020-09-21,Interior,Positivity,1.05
2020-09-21,Interior,Turn Around,34.4
2020-09-21,Northern,New Tests,180
2020-09-21,Northern,Total Tests,18018
2020-09-21,Northern,Positivity,2.2
2020-09-21,Northern,Turn Around,35.9
2020-09-21,Unknown,New Tests,47
2020-09-21,Unknown,Total Tests,8529
2020-09-21,Unknown,Positivity,0
2020-09-21,Unknown,Turn Around,33.9
2020-09-21,Vancouver Coastal,New Tests,1695
2020-09-21,Vancouver Coastal,Total Tests,158752
2020-09-21,Vancouver Coastal,Positivity,2.19
2020-09-21,Vancouver Coastal,Turn Around,28.3
2020-09-21,Vancouver Island,New Tests,412
2020-09-21,Vancouver Island,Total Tests,62393
2020-09-21,Vancouver Island,Positivity,0.23
2020-09-21,Vancouver Island,Turn Around,21.5
2020-09-22,BC,New Tests,5932
2020-09-22,BC,Total Tests,491406
2020-09-22,BC,Positivity,2.04
2020-09-22,BC,Turn Around,31.9
2020-09-22,Fraser,New Tests,2384
2020-09-22,Fraser,Total Tests,179216
2020-09-22,Fraser,Positivity,2.75
2020-09-22,Fraser,Turn Around,30.4
2020-09-22,Interior,New Tests,779
2020-09-22,Interior,Total Tests,61729
2020-09-22,Interior,Positivity,0.95
2020-09-22,Interior,Turn Around,28.9
2020-09-22,Northern,New Tests,225
2020-09-22,Northern,Total Tests,18243
2020-09-22,Northern,Positivity,2.33
2020-09-22,Northern,Turn Around,26.7
2020-09-22,Unknown,New Tests,69
2020-09-22,Unknown,Total Tests,8598
2020-09-22,Unknown,Positivity,0
2020-09-22,Unknown,Turn Around,55.6
2020-09-22,Vancouver Coastal,New Tests,1874
2020-09-22,Vancouver Coastal,Total Tests,160626
2020-09-22,Vancouver Coastal,Positivity,2.17
2020-09-22,Vancouver Coastal,Turn Around,36.9
2020-09-22,Vancouver Island,New Tests,601
2020-09-22,Vancouver Island,Total Tests,62994
2020-09-22,Vancouver Island,Positivity,0.25
2020-09-22,Vancouver Island,Turn Around,25.8
2020-09-23,BC,New Tests,8333
2020-09-23,BC,Total Tests,499739
2020-09-23,BC,Positivity,2.01
2020-09-23,BC,Turn Around,32.2
2020-09-23,Fraser,New Tests,3152
2020-09-23,Fraser,Total Tests,182368
2020-09-23,Fraser,Positivity,2.67
2020-09-23,Fraser,Turn Around,30.4
2020-09-23,Interior,New Tests,982
2020-09-23,Interior,Total Tests,62711
2020-09-23,Interior,Positivity,0.84
2020-09-23,Interior,Turn Around,30.1
2020-09-23,Northern,New Tests,426
2020-09-23,Northern,Total Tests,18669
2020-09-23,Northern,Positivity,2.23
2020-09-23,Northern,Turn Around,34.2
2020-09-23,Unknown,New Tests,167
2020-09-23,Unknown,Total Tests,8765
2020-09-23,Unknown,Positivity,0
2020-09-23,Unknown,Turn Around,38.8
2020-09-23,Vancouver Coastal,New Tests,2948
2020-09-23,Vancouver Coastal,Total Tests,163574
2020-09-23,Vancouver Coastal,Positivity,2.22
2020-09-23,Vancouver Coastal,Turn Around,36.6
2020-09-23,Vancouver Island,New Tests,658
2020-09-23,Vancouver Island,Total Tests,63652
2020-09-23,Vancouver Island,Positivity,0.25
2020-09-23,Vancouver Island,Turn Around,21.5
2020-09-24,BC,New Tests,8423
2020-09-24,BC,Total Tests,508162
2020-09-24,BC,Positivity,1.75
2020-09-24,BC,Turn Around,31
2020-09-24,Fraser,New Tests,2963
2020-09-24,Fraser,Total Tests,185331
2020-09-24,Fraser,Positivity,2.3
2020-09-24,Fraser,Turn Around,32.1
2020-09-24,Interior,New Tests,991
2020-09-24,Interior,Total Tests,63702
2020-09-24,Interior,Positivity,0.74
2020-09-24,Interior,Turn Around,30.7
2020-09-24,Northern,New Tests,448
2020-09-24,Northern,Total Tests,19117
2020-09-24,Northern,Positivity,2.11
2020-09-24,Northern,Turn Around,39.8
2020-09-24,Unknown,New Tests,141
2020-09-24,Unknown,Total Tests,8906
2020-09-24,Unknown,Positivity,0
2020-09-24,Unknown,Turn Around,31.6
2020-09-24,Vancouver Coastal,New Tests,3141
2020-09-24,Vancouver Coastal,Total Tests,166715
2020-09-24,Vancouver Coastal,Positivity,1.93
2020-09-24,Vancouver Coastal,Turn Around,30.9
2020-09-24,Vancouver Island,New Tests,739
2020-09-24,Vancouver Island,Total Tests,64391
2020-09-24,Vancouver Island,Positivity,0.27
2020-09-24,Vancouver Island,Turn Around,21.7
2020-09-25,BC,New Tests,7555
2020-09-25,BC,Total Tests,515717
2020-09-25,BC,Positivity,1.66
2020-09-25,BC,Turn Around,40
2020-09-25,Fraser,New Tests,2512
2020-09-25,Fraser,Total Tests,187843
2020-09-25,Fraser,Positivity,2.14
2020-09-25,Fraser,Turn Around,44.4
2020-09-25,Interior,New Tests,1007
2020-09-25,Interior,Total Tests,64709
2020-09-25,Interior,Positivity,0.58
2020-09-25,Interior,Turn Around,31
2020-09-25,Northern,New Tests,404
2020-09-25,Northern,Total Tests,19521
2020-09-25,Northern,Positivity,1.83
2020-09-25,Northern,Turn Around,43.3
2020-09-25,Unknown,New Tests,196
2020-09-25,Unknown,Total Tests,9102
2020-09-25,Unknown,Positivity,0
2020-09-25,Unknown,Turn Around,71.6
2020-09-25,Vancouver Coastal,New Tests,2674
2020-09-25,Vancouver Coastal,Total Tests,169389
2020-09-25,Vancouver Coastal,Positivity,1.88
2020-09-25,Vancouver Coastal,Turn Around,41.5
2020-09-25,Vancouver Island,New Tests,762
2020-09-25,Vancouver Island,Total Tests,65153
2020-09-25,Vancouver Island,Positivity,0.21
2020-09-25,Vancouver Island,Turn Around,22.3
2020-09-26,BC,New Tests,7970
2020-09-26,BC,Total Tests,523687
2020-09-26,BC,Positivity,1.61
2020-09-26,BC,Turn Around,32
2020-09-26,Fraser,New Tests,3262
2020-09-26,Fraser,Total Tests,191105
2020-09-26,Fraser,Positivity,2.13
2020-09-26,Fraser,Turn Around,33.9
2020-09-26,Interior,New Tests,925
2020-09-26,Interior,Total Tests,65634
2020-09-26,Interior,Positivity,0.53
2020-09-26,Interior,Turn Around,30.6
2020-09-26,Northern,New Tests,562
2020-09-26,Northern,Total Tests,20083
2020-09-26,Northern,Positivity,1.72
2020-09-26,Northern,Turn Around,47.8
2020-09-26,Unknown,New Tests,134
2020-09-26,Unknown,Total Tests,9236
2020-09-26,Unknown,Positivity,0
2020-09-26,Unknown,Turn Around,50.9
2020-09-26,Vancouver Coastal,New Tests,2357
2020-09-26,Vancouver Coastal,Total Tests,171746
2020-09-26,Vancouver Coastal,Positivity,1.81
2020-09-26,Vancouver Coastal,Turn Around,28.2
2020-09-26,Vancouver Island,New Tests,730
2020-09-26,Vancouver Island,Total Tests,65883
2020-09-26,Vancouver Island,Positivity,0.22
2020-09-26,Vancouver Island,Turn Around,21.5
2020-09-27,BC,New Tests,5083
2020-09-27,BC,Total Tests,528770
2020-09-27,BC,Positivity,1.58
2020-09-27,BC,Turn Around,29.3
2020-09-27,Fraser,New Tests,2055
2020-09-27,Fraser,Total Tests,193160
2020-09-27,Fraser,Positivity,2
2020-09-27,Fraser,Turn Around,29.8
2020-09-27,Interior,New Tests,508
2020-09-27,Interior,Total Tests,66142
2020-09-27,Interior,Positivity,0.5
2020-09-27,Interior,Turn Around,32.2
2020-09-27,Northern,New Tests,234
2020-09-27,Northern,Total Tests,20317
2020-09-27,Northern,Positivity,1.82
2020-09-27,Northern,Turn Around,35.4
2020-09-27,Unknown,New Tests,51
2020-09-27,Unknown,Total Tests,9287
2020-09-27,Unknown,Positivity,0
2020-09-27,Unknown,Turn Around,46
2020-09-27,Vancouver Coastal,New Tests,1513
2020-09-27,Vancouver Coastal,Total Tests,173259
2020-09-27,Vancouver Coastal,Positivity,1.89
2020-09-27,Vancouver Coastal,Turn Around,29.7
2020-09-27,Vancouver Island,New Tests,722
2020-09-27,Vancouver Island,Total Tests,66605
2020-09-27,Vancouver Island,Positivity,0.13
2020-09-27,Vancouver Island,Turn Around,21.7
2020-09-28,BC,New Tests,5749
2020-09-28,BC,Total Tests,534519
2020-09-28,BC,Positivity,1.56
2020-09-28,BC,Turn Around,26
2020-09-28,Fraser,New Tests,1988
2020-09-28,Fraser,Total Tests,195148
2020-09-28,Fraser,Positivity,2.06
2020-09-28,Fraser,Turn Around,30.5
2020-09-28,Interior,New Tests,653
2020-09-28,Interior,Total Tests,66795
2020-09-28,Interior,Positivity,0.46
2020-09-28,Interior,Turn Around,28.2
2020-09-28,Northern,New Tests,189
2020-09-28,Northern,Total Tests,20506
2020-09-28,Northern,Positivity,1.73
2020-09-28,Northern,Turn Around,33.2
2020-09-28,Unknown,New Tests,71
2020-09-28,Unknown,Total Tests,9358
2020-09-28,Unknown,Positivity,0
2020-09-28,Unknown,Turn Around,23.6
2020-09-28,Vancouver Coastal,New Tests,2064
2020-09-28,Vancouver Coastal,Total Tests,175323
2020-09-28,Vancouver Coastal,Positivity,1.82
2020-09-28,Vancouver Coastal,Turn Around,22.8
2020-09-28,Vancouver Island,New Tests,784
2020-09-28,Vancouver Island,Total Tests,67389
2020-09-28,Vancouver Island,Positivity,0.12
2020-09-28,Vancouver Island,Turn Around,19.8
2020-09-29,BC,New Tests,9754
2020-09-29,BC,Total Tests,544273
2020-09-29,BC,Positivity,1.53
2020-09-29,BC,Turn Around,30.5
2020-09-29,Fraser,New Tests,4742
2020-09-29,Fraser,Total Tests,199890
2020-09-29,Fraser,Positivity,1.96
2020-09-29,Fraser,Turn Around,29.3
2020-09-29,Interior,New Tests,868
2020-09-29,Interior,Total Tests,67663
2020-09-29,Interior,Positivity,0.4
2020-09-29,Interior,Turn Around,32.7
2020-09-29,Northern,New Tests,512
2020-09-29,Northern,Total Tests,21018
2020-09-29,Northern,Positivity,1.44
2020-09-29,Northern,Turn Around,28.8
2020-09-29,Unknown,New Tests,148
2020-09-29,Unknown,Total Tests,9506
2020-09-29,Unknown,Positivity,0
2020-09-29,Unknown,Turn Around,42.9
2020-09-29,Vancouver Coastal,New Tests,2628
2020-09-29,Vancouver Coastal,Total Tests,177951
2020-09-29,Vancouver Coastal,Positivity,1.85
2020-09-29,Vancouver Coastal,Turn Around,34.6
2020-09-29,Vancouver Island,New Tests,856
2020-09-29,Vancouver Island,Total Tests,68245
2020-09-29,Vancouver Island,Positivity,0.11
2020-09-29,Vancouver Island,Turn Around,21.3
2020-09-30,BC,New Tests,10904
2020-09-30,BC,Total Tests,555177
2020-09-30,BC,Positivity,1.44
2020-09-30,BC,Turn Around,52.6
2020-09-30,Fraser,New Tests,4219
2020-09-30,Fraser,Total Tests,204109
2020-09-30,Fraser,Positivity,1.89
2020-09-30,Fraser,Turn Around,55.8
2020-09-30,Interior,New Tests,705
2020-09-30,Interior,Total Tests,68368
2020-09-30,Interior,Positivity,0.34
2020-09-30,Interior,Turn Around,36.7
2020-09-30,Northern,New Tests,482
2020-09-30,Northern,Total Tests,21500
2020-09-30,Northern,Positivity,1.24
2020-09-30,Northern,Turn Around,28
2020-09-30,Unknown,New Tests,280
2020-09-30,Unknown,Total Tests,9786
2020-09-30,Unknown,Positivity,0
2020-09-30,Unknown,Turn Around,79.9
2020-09-30,Vancouver Coastal,New Tests,4111
2020-09-30,Vancouver Coastal,Total Tests,182062
2020-09-30,Vancouver Coastal,Positivity,1.69
2020-09-30,Vancouver Coastal,Turn Around,60.5
2020-09-30,Vancouver Island,New Tests,1107
2020-09-30,Vancouver Island,Total Tests,69352
2020-09-30,Vancouver Island,Positivity,0.14
2020-09-30,Vancouver Island,Turn Around,25.2
2020-10-01,BC,New Tests,11863
2020-10-01,BC,Total Tests,567040
2020-10-01,BC,Positivity,1.47
2020-10-01,BC,Turn Around,53.7
2020-10-01,Fraser,New Tests,4573
2020-10-01,Fraser,Total Tests,208682
2020-10-01,Fraser,Positivity,2
2020-10-01,Fraser,Turn Around,58.3
2020-10-01,Interior,New Tests,1352
2020-10-01,Interior,Total Tests,69720
2020-10-01,Interior,Positivity,0.32
2020-10-01,Interior,Turn Around,37.5
2020-10-01,Northern,New Tests,439
2020-10-01,Northern,Total Tests,21939
2020-10-01,Northern,Positivity,1.17
2020-10-01,Northern,Turn Around,32.1
2020-10-01,Unknown,New Tests,244
2020-10-01,Unknown,Total Tests,10030
2020-10-01,Unknown,Positivity,0
2020-10-01,Unknown,Turn Around,85.8
2020-10-01,Vancouver Coastal,New Tests,4218
2020-10-01,Vancouver Coastal,Total Tests,186280
2020-10-01,Vancouver Coastal,Positivity,1.63
2020-10-01,Vancouver Coastal,Turn Around,61.1
2020-10-01,Vancouver Island,New Tests,1037
2020-10-01,Vancouver Island,Total Tests,70389
2020-10-01,Vancouver Island,Positivity,0.13
2020-10-01,Vancouver Island,Turn Around,26.2
2020-10-02,BC,New Tests,10942
2020-10-02,BC,Total Tests,577982
2020-10-02,BC,Positivity,1.38
2020-10-02,BC,Turn Around,44.7
2020-10-02,Fraser,New Tests,4262
2020-10-02,Fraser,Total Tests,212944
2020-10-02,Fraser,Positivity,1.9
2020-10-02,Fraser,Turn Around,46
2020-10-02,Interior,New Tests,1176
2020-10-02,Interior,Total Tests,70896
2020-10-02,Interior,Positivity,0.29
2020-10-02,Interior,Turn Around,36.3
2020-10-02,Northern,New Tests,430
2020-10-02,Northern,Total Tests,22369
2020-10-02,Northern,Positivity,1.02
2020-10-02,Northern,Turn Around,33.6
2020-10-02,Unknown,New Tests,310
2020-10-02,Unknown,Total Tests,10340
2020-10-02,Unknown,Positivity,0
2020-10-02,Unknown,Turn Around,72.4
2020-10-02,Vancouver Coastal,New Tests,3686
2020-10-02,Vancouver Coastal,Total Tests,189966
2020-10-02,Vancouver Coastal,Positivity,1.51
2020-10-02,Vancouver Coastal,Turn Around,50.7
2020-10-02,Vancouver Island,New Tests,1078
2020-10-02,Vancouver Island,Total Tests,71467
2020-10-02,Vancouver Island,Positivity,0.11
2020-10-02,Vancouver Island,Turn Around,25
2020-10-03,BC,New Tests,11113
2020-10-03,BC,Total Tests,589095
2020-10-03,BC,Positivity,1.32
2020-10-03,BC,Turn Around,51
2020-10-03,Fraser,New Tests,4501
2020-10-03,Fraser,Total Tests,217445
2020-10-03,Fraser,Positivity,1.79
2020-10-03,Fraser,Turn Around,54.9
2020-10-03,Interior,New Tests,874
2020-10-03,Interior,Total Tests,71770
2020-10-03,Interior,Positivity,0.28
2020-10-03,Interior,Turn Around,35.5
2020-10-03,Northern,New Tests,440
2020-10-03,Northern,Total Tests,22809
2020-10-03,Northern,Positivity,0.95
2020-10-03,Northern,Turn Around,34.2
2020-10-03,Unknown,New Tests,189
2020-10-03,Unknown,Total Tests,10529
2020-10-03,Unknown,Positivity,0
2020-10-03,Unknown,Turn Around,78.1
2020-10-03,Vancouver Coastal,New Tests,4077
2020-10-03,Vancouver Coastal,Total Tests,194043
2020-10-03,Vancouver Coastal,Positivity,1.44
2020-10-03,Vancouver Coastal,Turn Around,57.1
2020-10-03,Vancouver Island,New Tests,1032
2020-10-03,Vancouver Island,Total Tests,72499
2020-10-03,Vancouver Island,Positivity,0.17
2020-10-03,Vancouver Island,Turn Around,24.9
2020-10-04,BC,New Tests,11354
2020-10-04,BC,Total Tests,600449
2020-10-04,BC,Positivity,1.26
2020-10-04,BC,Turn Around,44.2
2020-10-04,Fraser,New Tests,4788
2020-10-04,Fraser,Total Tests,222233
2020-10-04,Fraser,Positivity,1.78
2020-10-04,Fraser,Turn Around,47.1
2020-10-04,Interior,New Tests,1124
2020-10-04,Interior,Total Tests,72894
2020-10-04,Interior,Positivity,0.33
2020-10-04,Interior,Turn Around,35
2020-10-04,Northern,New Tests,192
2020-10-04,Northern,Total Tests,23001
2020-10-04,Northern,Positivity,0.86
2020-10-04,Northern,Turn Around,36.8
2020-10-04,Unknown,New Tests,331
2020-10-04,Unknown,Total Tests,10860
2020-10-04,Unknown,Positivity,0
2020-10-04,Unknown,Turn Around,55.2
2020-10-04,Vancouver Coastal,New Tests,3939
2020-10-04,Vancouver Coastal,Total Tests,197982
2020-10-04,Vancouver Coastal,Positivity,1.25
2020-10-04,Vancouver Coastal,Turn Around,47.7
2020-10-04,Vancouver Island,New Tests,980
2020-10-04,Vancouver Island,Total Tests,73479
2020-10-04,Vancouver Island,Positivity,0.25
2020-10-04,Vancouver Island,Turn Around,25
2020-10-05,BC,New Tests,8252
2020-10-05,BC,Total Tests,608701
2020-10-05,BC,Positivity,1.2
2020-10-05,BC,Turn Around,38.2
2020-10-05,Fraser,New Tests,3352
2020-10-05,Fraser,Total Tests,225585
2020-10-05,Fraser,Positivity,1.67
2020-10-05,Fraser,Turn Around,42.3
2020-10-05,Interior,New Tests,622
2020-10-05,Interior,Total Tests,73516
2020-10-05,Interior,Positivity,0.37
2020-10-05,Interior,Turn Around,35.6
2020-10-05,Northern,New Tests,169
2020-10-05,Northern,Total Tests,23170
2020-10-05,Northern,Positivity,0.75
2020-10-05,Northern,Turn Around,21.2
2020-10-05,Unknown,New Tests,138
2020-10-05,Unknown,Total Tests,10998
2020-10-05,Unknown,Positivity,0
2020-10-05,Unknown,Turn Around,43.9
2020-10-05,Vancouver Coastal,New Tests,3133
2020-10-05,Vancouver Coastal,Total Tests,201115
2020-10-05,Vancouver Coastal,Positivity,1.17
2020-10-05,Vancouver Coastal,Turn Around,39.3
2020-10-05,Vancouver Island,New Tests,838
2020-10-05,Vancouver Island,Total Tests,74317
2020-10-05,Vancouver Island,Positivity,0.27
2020-10-05,Vancouver Island,Turn Around,22.1
2020-10-06,BC,New Tests,6766
2020-10-06,BC,Total Tests,615467
2020-10-06,BC,Positivity,1.23
2020-10-06,BC,Turn Around,29.8
2020-10-06,Fraser,New Tests,2498
2020-10-06,Fraser,Total Tests,228083
2020-10-06,Fraser,Positivity,1.82
2020-10-06,Fraser,Turn Around,36.9
2020-10-06,Interior,New Tests,905
2020-10-06,Interior,Total Tests,74421
2020-10-06,Interior,Positivity,0.33
2020-10-06,Interior,Turn Around,29.5
2020-10-06,Northern,New Tests,261
2020-10-06,Northern,Total Tests,23431
2020-10-06,Northern,Positivity,0.54
2020-10-06,Northern,Turn Around,26.1
2020-10-06,Unknown,New Tests,77
2020-10-06,Unknown,Total Tests,11075
2020-10-06,Unknown,Positivity,0
2020-10-06,Unknown,Turn Around,28.7
2020-10-06,Vancouver Coastal,New Tests,1990
2020-10-06,Vancouver Coastal,Total Tests,203105
2020-10-06,Vancouver Coastal,Positivity,1.16
2020-10-06,Vancouver Coastal,Turn Around,26.1
2020-10-06,Vancouver Island,New Tests,1035
2020-10-06,Vancouver Island,Total Tests,75352
2020-10-06,Vancouver Island,Positivity,0.28
2020-10-06,Vancouver Island,Turn Around,21.4
2020-10-07,BC,New Tests,12229
2020-10-07,BC,Total Tests,627696
2020-10-07,BC,Positivity,1.19
2020-10-07,BC,Turn Around,35.4
2020-10-07,Fraser,New Tests,5193
2020-10-07,Fraser,Total Tests,233276
2020-10-07,Fraser,Positivity,1.75
2020-10-07,Fraser,Turn Around,39
2020-10-07,Interior,New Tests,741
